File,location,tag
gte_tags_edward.csv,393384,Edward
gte_tags_reddin.csv,393766,Reddin
gte_tags_fauna.csv,393850,Fauna
gte_tags_reddin.csv,394003,Reddin
gte_tags_hazel.csv,394056,Hazel
gte_tags_hazel.csv,394324,Hazel
gte_tags_ofh.csv,394409,Other Female Human
gte_tags_ofh.csv,394456,Other Female Human
gte_tags_hazel.csv,394795,Hazel
gte_tags_fauna.csv,394858,Fauna
gte_tags_fauna.csv,394874,Fauna
gte_tags_hazel.csv,395202,Hazel
gte_tags_fauna.csv,395235,Fauna
gte_tags_ofh.csv,395347,Other Female Human
gte_tags_ofh.csv,395435,Other Female Human
gte_tags_hazel.csv,395546,Hazel
gte_tags_reddin.csv,395620,Reddin
gte_tags_reddin.csv,395637,Reddin
gte_tags_fauna.csv,395707,Fauna
gte_tags_ofh.csv,395741,Other Female Human
gte_tags_reddin.csv,395753,Reddin
gte_tags_reddin.csv,395843,Reddin
gte_tags_hazel.csv,395898,Hazel
gte_tags_ofh.csv,395914,Other Female Human
gte_tags_ofh.csv,395986,Other Female Human
gte_tags_hazel.csv,396051,Hazel
gte_tags_hazel.csv,396261,Hazel
gte_tags_hazel.csv,396326,Hazel
gte_tags_ofh.csv,396368,Other Female Human
gte_tags_hazel.csv,396513,Hazel
gte_tags_ofh.csv,396599,Other Female Human
gte_tags_hazel.csv,396731,Hazel
gte_tags_hazel.csv,396825,Hazel
gte_tags_ofh.csv,396858,Other Female Human
gte_tags_hazel.csv,396983,Hazel
gte_tags_hazel.csv,397122,Hazel
gte_tags_ofh.csv,397147,Other Female Human
gte_tags_reddin.csv,397280,Reddin
gte_tags_hazel.csv,397292,Hazel
gte_tags_reddin.csv,397416,Reddin
gte_tags_edward.csv,397460,Edward
gte_tags_edward.csv,397544,Edward
gte_tags_reddin.csv,397581,Reddin
gte_tags_ofh.csv,397639,Other Female Human
gte_tags_edward.csv,397669,Edward
gte_tags_hazel.csv,397787,Hazel
gte_tags_hazel.csv,397873,Hazel
gte_tags_hazel.csv,398250,Hazel
gte_tags_ofh.csv,398417,Other Female Human
gte_tags_flora.csv,398593,Flora
gte_tags_reddin.csv,398631,Reddin
gte_tags_reddin.csv,398730,Reddin
gte_tags_fauna.csv,398787,Fauna
gte_tags_ofh.csv,399048,Other Female Human
gte_tags_ofh.csv,399155,Other Female Human
gte_tags_reddin.csv,399222,Reddin
gte_tags_hazel.csv,399234,Hazel
gte_tags_reddin.csv,399331,Reddin
gte_tags_hazel.csv,399356,Hazel
gte_tags_reddin.csv,399526,Reddin
gte_tags_ofh.csv,399540,Other Female Human
gte_tags_reddin.csv,399753,Reddin
gte_tags_hazel.csv,399766,Hazel
gte_tags_reddin.csv,399862,Reddin
gte_tags_ofh.csv,400135,Other Female Human
gte_tags_ofh.csv,400160,Other Female Human
gte_tags_flora.csv,400244,Flora
gte_tags_reddin.csv,400298,Reddin
gte_tags_reddin.csv,400669,Reddin
gte_tags_ofh.csv,400685,Other Female Human
gte_tags_hazel.csv,400705,Hazel
gte_tags_hazel.csv,401170,Hazel
gte_tags_reddin.csv,401188,Reddin
gte_tags_hazel.csv,401282,Hazel
gte_tags_reddin.csv,401401,Reddin
gte_tags_fauna.csv,401420,Fauna
gte_tags_fauna.csv,401438,Fauna
gte_tags_hazel.csv,401635,Hazel
gte_tags_flora.csv,401790,Flora
gte_tags_hazel.csv,401829,Hazel
gte_tags_edward.csv,401884,Edward
gte_tags_edward.csv,401939,Edward
gte_tags_ofh.csv,402234,Other Female Human
gte_tags_hazel.csv,402407,Hazel
gte_tags_hazel.csv,402832,Hazel
gte_tags_reddin.csv,402896,Reddin
gte_tags_reddin.csv,403010,Reddin
gte_tags_reddin.csv,403187,Reddin
gte_tags_ofh.csv,403241,Other Female Human
gte_tags_fauna.csv,403310,Fauna
gte_tags_flora.csv,403341,Flora
gte_tags_fauna.csv,403640,Fauna
gte_tags_fauna.csv,403817,Fauna
gte_tags_reddin.csv,403904,Reddin
gte_tags_hazel.csv,403970,Hazel
gte_tags_fauna.csv,404157,Fauna
gte_tags_fauna.csv,404258,Fauna
gte_tags_hazel.csv,404266,Hazel
gte_tags_fauna.csv,404319,Fauna
gte_tags_reddin.csv,404478,Reddin
gte_tags_reddin.csv,404659,Reddin
gte_tags_hazel.csv,404862,Hazel
gte_tags_fauna.csv,405157,Fauna
gte_tags_reddin.csv,405249,Reddin
gte_tags_reddin.csv,405418,Reddin
gte_tags_fauna.csv,405645,Fauna
gte_tags_hazel.csv,405914,Hazel
gte_tags_fauna.csv,406167,Fauna
gte_tags_reddin.csv,406221,Reddin
gte_tags_ofh.csv,406535,Other Female Human
gte_tags_ofh.csv,406662,Other Female Human
gte_tags_ofh.csv,406826,Other Female Human
gte_tags_reddin.csv,406888,Reddin
gte_tags_ofh.csv,406920,Other Female Human
gte_tags_hazel.csv,407064,Hazel
gte_tags_reddin.csv,407104,Reddin
gte_tags_hazel.csv,407462,Hazel
gte_tags_hazel.csv,407748,Hazel
gte_tags_reddin.csv,407928,Reddin
gte_tags_reddin.csv,408260,Reddin
gte_tags_reddin.csv,408738,Reddin
gte_tags_hazel.csv,408824,Hazel
gte_tags_reddin.csv,408957,Reddin
gte_tags_reddin.csv,409003,Reddin
gte_tags_flora.csv,409069,Flora
gte_tags_flora.csv,409386,Flora
gte_tags_flora.csv,409396,Flora
gte_tags_reddin.csv,409416,Reddin
gte_tags_reddin.csv,410584,Reddin
gte_tags_reddin.csv,411325,Reddin
gte_tags_flora.csv,411437,Flora
gte_tags_flora.csv,411447,Flora
gte_tags_hazel.csv,411516,Hazel
gte_tags_edward.csv,411707,Edward
gte_tags_reddin.csv,411946,Reddin
gte_tags_edward.csv,412037,Edward
gte_tags_ofh.csv,412065,Other Female Human
gte_tags_ofh.csv,412111,Other Female Human
gte_tags_flora.csv,412299,Flora
gte_tags_ofh.csv,412444,Other Female Human
gte_tags_fauna.csv,412487,Fauna
gte_tags_fauna.csv,412499,Fauna
gte_tags_fauna.csv,412527,Fauna
gte_tags_edward.csv,412665,Edward
gte_tags_edward.csv,412741,Edward
gte_tags_flora.csv,413265,Flora
gte_tags_flora.csv,413272,Flora
gte_tags_edward.csv,413616,Edward
gte_tags_hazel.csv,413940,Hazel
gte_tags_flora.csv,414134,Flora
gte_tags_flora.csv,414297,Flora
gte_tags_flora.csv,414508,Flora
gte_tags_reddin.csv,414553,Reddin
gte_tags_fauna.csv,414688,Fauna
gte_tags_flora.csv,414732,Flora
gte_tags_flora.csv,415097,Flora
gte_tags_flora.csv,415103,Flora
gte_tags_flora.csv,415515,Flora
gte_tags_flora.csv,415545,Flora
gte_tags_hazel.csv,415830,Hazel
gte_tags_edward.csv,416018,Edward
gte_tags_hazel.csv,416346,Hazel
gte_tags_hazel.csv,416380,Hazel
gte_tags_edward.csv,416488,Edward
gte_tags_edward.csv,416536,Edward
gte_tags_hazel.csv,416850,Hazel
gte_tags_hazel.csv,416861,Hazel
gte_tags_hazel.csv,416996,Hazel
gte_tags_hazel.csv,417135,Hazel
gte_tags_edward.csv,417222,Edward
gte_tags_ofh.csv,417551,Other Female Human
gte_tags_omh.csv,417580,Other Male Human
gte_tags_edward.csv,417622,Edward
gte_tags_fauna.csv,417705,Fauna
gte_tags_reddin.csv,417736,Reddin
gte_tags_edward.csv,417771,Edward
gte_tags_edward.csv,417987,Edward
gte_tags_hazel.csv,418042,Hazel
gte_tags_ofh.csv,418306,Other Female Human
gte_tags_edward.csv,418377,Edward
gte_tags_edward.csv,418458,Edward
gte_tags_edward.csv,418480,Edward
gte_tags_edward.csv,418622,Edward
gte_tags_edward.csv,418740,Edward
gte_tags_edward.csv,418803,Edward
gte_tags_edward.csv,418864,Edward
gte_tags_ofh.csv,419160,Other Female Human
gte_tags_hazel.csv,419206,Hazel
gte_tags_ofh.csv,419430,Other Female Human
gte_tags_reddin.csv,419536,Reddin
gte_tags_edward.csv,419573,Edward
gte_tags_edward.csv,419602,Edward
gte_tags_ofh.csv,419832,Other Female Human
gte_tags_edward.csv,419902,Edward
gte_tags_hazel.csv,419994,Hazel
gte_tags_hazel.csv,420056,Hazel
gte_tags_edward.csv,420274,Edward
gte_tags_hazel.csv,420397,Hazel
gte_tags_fauna.csv,420442,Fauna
gte_tags_flora.csv,420480,Flora
gte_tags_edward.csv,420722,Edward
gte_tags_hazel.csv,420791,Hazel
gte_tags_edward.csv,420819,Edward
gte_tags_edward.csv,421062,Edward
gte_tags_edward.csv,421136,Edward
gte_tags_edward.csv,421242,Edward
gte_tags_edward.csv,421453,Edward
gte_tags_flora.csv,421508,Flora
gte_tags_edward.csv,421540,Edward
gte_tags_flora.csv,421750,Flora
gte_tags_edward.csv,421864,Edward
gte_tags_reddin.csv,421896,Reddin
gte_tags_edward.csv,421980,Edward
gte_tags_edward.csv,422413,Edward
gte_tags_edward.csv,422462,Edward
gte_tags_reddin.csv,422671,Reddin
gte_tags_reddin.csv,422685,Reddin
gte_tags_edward.csv,422891,Edward
gte_tags_edward.csv,423030,Edward
gte_tags_edward.csv,423150,Edward
gte_tags_hazel.csv,423325,Hazel
gte_tags_hazel.csv,423457,Hazel
gte_tags_hazel.csv,423776,Hazel
gte_tags_hazel.csv,423835,Hazel
gte_tags_ofh.csv,424244,Other Female Human
gte_tags_hazel.csv,424309,Hazel
gte_tags_edward.csv,424320,Edward
gte_tags_hazel.csv,424835,Hazel
gte_tags_edward.csv,425237,Edward
gte_tags_edward.csv,425245,Edward
gte_tags_edward.csv,425393,Edward
gte_tags_ofh.csv,425440,Other Female Human
gte_tags_edward.csv,425525,Edward
gte_tags_edward.csv,425639,Edward
gte_tags_hazel.csv,425770,Hazel
gte_tags_omh.csv,425779,Other Male Human
gte_tags_fauna.csv,425800,Fauna
gte_tags_omh.csv,425893,Other Male Human
gte_tags_ofh.csv,425919,Other Female Human
gte_tags_ofh.csv,425995,Other Female Human
gte_tags_edward.csv,426004,Edward
gte_tags_ofh.csv,426148,Other Female Human
gte_tags_edward.csv,426716,Edward
gte_tags_ofh.csv,426727,Other Female Human
gte_tags_ofh.csv,426809,Other Female Human
gte_tags_ofh.csv,426932,Other Female Human
gte_tags_edward.csv,427081,Edward
gte_tags_edward.csv,427169,Edward
gte_tags_edward.csv,427368,Edward
gte_tags_edward.csv,427604,Edward
gte_tags_edward.csv,427706,Edward
gte_tags_fauna.csv,427924,Fauna
gte_tags_ofh.csv,428078,Other Female Human
gte_tags_hazel.csv,428380,Hazel
gte_tags_edward.csv,428432,Edward
gte_tags_ofh.csv,428591,Other Female Human
gte_tags_ofh.csv,428624,Other Female Human
gte_tags_edward.csv,428748,Edward
gte_tags_ofh.csv,428845,Other Female Human
gte_tags_hazel.csv,428903,Hazel
gte_tags_edward.csv,429000,Edward
gte_tags_edward.csv,429033,Edward
gte_tags_edward.csv,429103,Edward
gte_tags_hazel.csv,429122,Hazel
gte_tags_hazel.csv,429193,Hazel
gte_tags_ofh.csv,429210,Other Female Human
gte_tags_edward.csv,429451,Edward
gte_tags_edward.csv,429616,Edward
gte_tags_edward.csv,430349,Edward
gte_tags_edward.csv,430453,Edward
gte_tags_edward.csv,430720,Edward
gte_tags_flora.csv,430934,Flora
gte_tags_flora.csv,430949,Flora
gte_tags_edward.csv,431106,Edward
gte_tags_flora.csv,431265,Flora
gte_tags_ofh.csv,431581,Other Female Human
gte_tags_hazel.csv,431623,Hazel
gte_tags_edward.csv,431630,Edward
gte_tags_ofh.csv,431754,Other Female Human
gte_tags_hazel.csv,432068,Hazel
gte_tags_hazel.csv,432303,Hazel
gte_tags_hazel.csv,432364,Hazel
gte_tags_edward.csv,432479,Edward
gte_tags_hazel.csv,432563,Hazel
gte_tags_edward.csv,432605,Edward
gte_tags_edward.csv,432713,Edward
gte_tags_edward.csv,432744,Edward
gte_tags_hazel.csv,432868,Hazel
gte_tags_edward.csv,432887,Edward
gte_tags_edward.csv,433053,Edward
gte_tags_hazel.csv,433263,Hazel
gte_tags_edward.csv,433506,Edward
gte_tags_fauna.csv,434235,Fauna
gte_tags_flora.csv,434278,Flora
gte_tags_flora.csv,434328,Flora
gte_tags_hazel.csv,434492,Hazel
gte_tags_edward.csv,434648,Edward
gte_tags_flora.csv,434861,Flora
gte_tags_flora.csv,435231,Flora
gte_tags_flora.csv,435265,Flora
gte_tags_edward.csv,435322,Edward
gte_tags_hazel.csv,435689,Hazel
gte_tags_edward.csv,435713,Edward
gte_tags_edward.csv,435822,Edward
gte_tags_reddin.csv,436171,Reddin
gte_tags_hazel.csv,436184,Hazel
gte_tags_fauna.csv,436301,Fauna
gte_tags_flora.csv,436607,Flora
gte_tags_flora.csv,436631,Flora
gte_tags_fauna.csv,436781,Fauna
gte_tags_fauna.csv,436813,Fauna
gte_tags_fauna.csv,436838,Fauna
gte_tags_hazel.csv,437068,Hazel
gte_tags_hazel.csv,437167,Hazel
gte_tags_flora.csv,437254,Flora
gte_tags_fauna.csv,437289,Fauna
gte_tags_fauna.csv,437297,Fauna
gte_tags_hazel.csv,437391,Hazel
gte_tags_fauna.csv,437405,Fauna
gte_tags_reddin.csv,437482,Reddin
gte_tags_edward.csv,437520,Edward
gte_tags_reddin.csv,437574,Reddin
gte_tags_edward.csv,437650,Edward
gte_tags_edward.csv,437720,Edward
gte_tags_edward.csv,437829,Edward
gte_tags_edward.csv,437855,Edward
gte_tags_reddin.csv,437974,Reddin
gte_tags_edward.csv,438183,Edward
gte_tags_edward.csv,438408,Edward
gte_tags_edward.csv,438532,Edward
gte_tags_edward.csv,438776,Edward
gte_tags_edward.csv,439335,Edward
gte_tags_edward.csv,439407,Edward
gte_tags_edward.csv,439509,Edward
gte_tags_edward.csv,439618,Edward
gte_tags_hazel.csv,439641,Hazel
gte_tags_reddin.csv,439650,Reddin
gte_tags_hazel.csv,439798,Hazel
gte_tags_fauna.csv,439974,Fauna
gte_tags_fauna.csv,440008,Fauna
gte_tags_reddin.csv,440049,Reddin
gte_tags_hazel.csv,440089,Hazel
gte_tags_ofh.csv,440394,Other Female Human
gte_tags_reddin.csv,440438,Reddin
gte_tags_edward.csv,440476,Edward
gte_tags_edward.csv,440751,Edward
gte_tags_hazel.csv,440825,Hazel
gte_tags_omh.csv,440996,Other Male Human
gte_tags_edward.csv,441205,Edward
gte_tags_hazel.csv,441248,Hazel
gte_tags_hazel.csv,441380,Hazel
gte_tags_edward.csv,441485,Edward
gte_tags_edward.csv,441684,Edward
gte_tags_hazel.csv,442551,Hazel
gte_tags_edward.csv,442756,Edward
gte_tags_hazel.csv,442767,Hazel
gte_tags_fauna.csv,442970,Fauna
gte_tags_fauna.csv,443168,Fauna
gte_tags_reddin.csv,443333,Reddin
gte_tags_hazel.csv,443539,Hazel
gte_tags_edward.csv,443988,Edward
gte_tags_edward.csv,444108,Edward
gte_tags_hazel.csv,444148,Hazel
gte_tags_edward.csv,444446,Edward
gte_tags_hazel.csv,444516,Hazel
gte_tags_fauna.csv,444676,Fauna
gte_tags_fauna.csv,444758,Fauna
gte_tags_reddin.csv,444842,Reddin
gte_tags_edward.csv,445092,Edward
gte_tags_hazel.csv,445103,Hazel
gte_tags_fauna.csv,445213,Fauna
gte_tags_fauna.csv,445222,Fauna
gte_tags_fauna.csv,445235,Fauna
gte_tags_fauna.csv,445276,Fauna
gte_tags_flora.csv,445361,Flora
gte_tags_edward.csv,445425,Edward
gte_tags_hazel.csv,445454,Hazel
gte_tags_edward.csv,445507,Edward
gte_tags_omh.csv,445546,Other Male Human
gte_tags_ofh.csv,445676,Other Female Human
gte_tags_reddin.csv,445752,Reddin
gte_tags_edward.csv,445813,Edward
gte_tags_hazel.csv,445869,Hazel
gte_tags_omh.csv,445924,Other Male Human
gte_tags_hazel.csv,446007,Hazel
gte_tags_edward.csv,446038,Edward
gte_tags_hazel.csv,446050,Hazel
gte_tags_edward.csv,446094,Edward
gte_tags_fauna.csv,446197,Fauna
gte_tags_fauna.csv,446221,Fauna
gte_tags_fauna.csv,446252,Fauna
gte_tags_omh.csv,446282,Other Male Human
gte_tags_omh.csv,446306,Other Male Human
gte_tags_edward.csv,446350,Edward
gte_tags_omh.csv,446361,Other Male Human
gte_tags_omh.csv,446700,Other Male Human
gte_tags_omh.csv,447076,Other Male Human
gte_tags_edward.csv,447266,Edward
gte_tags_hazel.csv,447300,Hazel
gte_tags_omh.csv,447321,Other Male Human
gte_tags_reddin.csv,447403,Reddin
gte_tags_omh.csv,447691,Other Male Human
gte_tags_omh.csv,447824,Other Male Human
gte_tags_hazel.csv,447846,Hazel
gte_tags_edward.csv,448134,Edward
gte_tags_hazel.csv,448169,Hazel
gte_tags_fauna.csv,448259,Fauna
gte_tags_edward.csv,448288,Edward
gte_tags_omh.csv,448624,Other Male Human
gte_tags_edward.csv,448863,Edward
gte_tags_edward.csv,449067,Edward
gte_tags_fauna.csv,449167,Fauna
gte_tags_omh.csv,449789,Other Male Human
gte_tags_omh.csv,449867,Other Male Human
gte_tags_omh.csv,450616,Other Male Human
gte_tags_omh.csv,450953,Other Male Human
gte_tags_reddin.csv,451234,Reddin
gte_tags_edward.csv,451311,Edward
gte_tags_hazel.csv,451462,Hazel
gte_tags_omh.csv,451889,Other Male Human
gte_tags_omh.csv,451958,Other Male Human
gte_tags_edward.csv,451995,Edward
gte_tags_hazel.csv,452029,Hazel
gte_tags_omh.csv,452053,Other Male Human
gte_tags_edward.csv,452085,Edward
gte_tags_edward.csv,452344,Edward
gte_tags_edward.csv,452428,Edward
gte_tags_hazel.csv,452651,Hazel
gte_tags_edward.csv,452723,Edward
gte_tags_edward.csv,452971,Edward
gte_tags_omh.csv,453196,Other Male Human
gte_tags_edward.csv,453287,Edward
gte_tags_hazel.csv,453374,Hazel
gte_tags_hazel.csv,453422,Hazel
gte_tags_omh.csv,453661,Other Male Human
gte_tags_hazel.csv,453687,Hazel
gte_tags_fauna.csv,453900,Fauna
gte_tags_reddin.csv,453931,Reddin
gte_tags_flora.csv,453946,Flora
gte_tags_fauna.csv,454056,Fauna
gte_tags_hazel.csv,454775,Hazel
gte_tags_fauna.csv,454849,Fauna
gte_tags_edward.csv,455117,Edward
gte_tags_hazel.csv,455248,Hazel
gte_tags_hazel.csv,455395,Hazel
gte_tags_reddin.csv,455516,Reddin
gte_tags_fauna.csv,455569,Fauna
gte_tags_hazel.csv,455737,Hazel
gte_tags_hazel.csv,455864,Hazel
gte_tags_hazel.csv,455894,Hazel
gte_tags_fauna.csv,455991,Fauna
gte_tags_flora.csv,456058,Flora
gte_tags_hazel.csv,456103,Hazel
gte_tags_fauna.csv,456289,Fauna
gte_tags_hazel.csv,456368,Hazel
gte_tags_reddin.csv,456468,Reddin
gte_tags_fauna.csv,456535,Fauna
gte_tags_reddin.csv,456637,Reddin
gte_tags_fauna.csv,456663,Fauna
gte_tags_fauna.csv,456722,Fauna
gte_tags_fauna.csv,456748,Fauna
gte_tags_hazel.csv,456759,Hazel
gte_tags_reddin.csv,456791,Reddin
gte_tags_fauna.csv,456849,Fauna
gte_tags_hazel.csv,457135,Hazel
gte_tags_fauna.csv,457273,Fauna
gte_tags_hazel.csv,457476,Hazel
gte_tags_ofh.csv,457520,Other Female Human
gte_tags_edward.csv,457549,Edward
gte_tags_hazel.csv,457567,Hazel
gte_tags_fauna.csv,457629,Fauna
gte_tags_flora.csv,458056,Flora
gte_tags_edward.csv,458157,Edward
gte_tags_hazel.csv,458312,Hazel
gte_tags_reddin.csv,458464,Reddin
gte_tags_fauna.csv,459272,Fauna
gte_tags_fauna.csv,459596,Fauna
gte_tags_omh.csv,459643,Other Male Human
gte_tags_edward.csv,459781,Edward
gte_tags_omh.csv,459859,Other Male Human
gte_tags_reddin.csv,459982,Reddin
gte_tags_edward.csv,460590,Edward
gte_tags_fauna.csv,460886,Fauna
gte_tags_edward.csv,460902,Edward
gte_tags_reddin.csv,461058,Reddin
gte_tags_fauna.csv,461125,Fauna
gte_tags_reddin.csv,461216,Reddin
gte_tags_fauna.csv,461296,Fauna
gte_tags_reddin.csv,461409,Reddin
gte_tags_edward.csv,461435,Edward
gte_tags_fauna.csv,461522,Fauna
gte_tags_flora.csv,461695,Flora
gte_tags_flora.csv,461721,Flora
gte_tags_fauna.csv,462085,Fauna
gte_tags_fauna.csv,462466,Fauna
gte_tags_fauna.csv,462556,Fauna
